"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"1d-2d-Life.nlogo"
"1D2DLifeDensityWideSweep (wrapping OFF)"
"04/25/2025 14:17:34:557 -1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","52"
"run","initial-density","wrap","update-1d","step","density"
"166","85","false","false","14","0.009420359511679324"
"165","85","false","false","16","0.008939728924348746"
"162","85","false","false","123","0.008266846102085936"
"164","85","false","false","14","0.008362972219552052"
"166","85","false","false","15","0.009420359511679324"
"163","85","false","false","115","0.009900990099009901"
"165","85","false","false","17","0.008939728924348746"
"161","85","false","false","188","0.008362972219552052"
"162","85","false","false","124","0.008266846102085936"
"164","85","false","false","15","0.008362972219552052"
"166","85","false","false","16","0.009420359511679324"
"163","85","false","false","116","0.009900990099009901"
"165","85","false","false","18","0.008939728924348746"
"162","85","false","false","125","0.008266846102085936"
"164","85","false","false","16","0.008362972219552052"
"166","85","false","false","17","0.009420359511679324"
"161","85","false","false","189","0.008362972219552052"
"165","85","false","false","19","0.008939728924348746"
"163","85","false","false","117","0.009900990099009901"
"162","85","false","false","126","0.008266846102085936"
"166","85","false","false","18","0.009420359511679324"
"165","85","false","false","20","0.008939728924348746"
"164","85","false","false","17","0.008362972219552052"
"161","85","false","false","190","0.008362972219552052"
"162","85","false","false","127","0.008266846102085936"
"163","85","false","false","118","0.009900990099009901"
"166","85","false","false","19","0.009420359511679324"
"165","85","false","false","21","0.008939728924348746"
"164","85","false","false","18","0.008362972219552052"
"161","85","false","false","191","0.008362972219552052"
"162","85","false","false","128","0.008266846102085936"
"166","85","false","false","20","0.009420359511679324"
"165","85","false","false","22","0.008939728924348746"
"161","85","false","false","192","0.008362972219552052"
"163","85","false","false","119","0.009900990099009901"
"162","85","false","false","129","0.008266846102085936"
"165","85","false","false","23","0.008939728924348746"
"164","85","false","false","19","0.008362972219552052"
"161","85","false","false","193","0.008362972219552052"
"163","85","false","false","120","0.009900990099009901"
"162","85","false","false","130","0.008266846102085936"
"165","85","false","false","24","0.008939728924348746"
"166","85","false","false","21","0.009420359511679324"
"164","85","false","false","20","0.008362972219552052"
"163","85","false","false","121","0.009900990099009901"
"161","85","false","false","194","0.008362972219552052"
"162","85","false","false","131","0.008266846102085936"
"166","85","false","false","22","0.009420359511679324"
"163","85","false","false","122","0.009900990099009901"
"161","85","false","false","195","0.008362972219552052"
"165","85","false","false","25","0.008939728924348746"
"162","85","false","false","132","0.008266846102085936"
"166","85","false","false","23","0.009420359511679324"
"161","85","false","false","196","0.008362972219552052"
"165","85","false","false","26","0.008939728924348746"
"164","85","false","false","21","0.008362972219552052"
"163","85","false","false","123","0.009900990099009901"
"162","85","false","false","133","0.008266846102085936"
"166","85","false","false","24","0.009420359511679324"
"161","85","false","false","197","0.008362972219552052"
"165","85","false","false","27","0.008939728924348746"
"162","85","false","false","134","0.008266846102085936"
"166","85","false","false","25","0.009420359511679324"
"163","85","false","false","124","0.009900990099009901"
"164","85","false","false","22","0.008362972219552052"
"161","85","false","false","198","0.008362972219552052"
"166","85","false","false","26","0.009420359511679324"
"165","85","false","false","28","0.008939728924348746"
"163","85","false","false","125","0.009900990099009901"
"161","85","false","false","199","0.008362972219552052"
"162","85","false","false","135","0.008266846102085936"
"164","85","false","false","23","0.008362972219552052"
"163","85","false","false","126","0.009900990099009901"
"161","85","false","false","200","0.008362972219552052"
"162","85","false","false","136","0.008266846102085936"
"165","85","false","false","29","0.008939728924348746"
"166","85","false","false","27","0.009420359511679324"
"164","85","false","false","24","0.008362972219552052"
"163","85","false","false","127","0.009900990099009901"
"165","85","false","false","30","0.008939728924348746"
"166","85","false","false","28","0.009420359511679324"
"162","85","false","false","137","0.008266846102085936"
"167","85","false","false","0","0.8462943381716812"
"164","85","false","false","25","0.008362972219552052"
"165","85","false","false","31","0.008939728924348746"
"166","85","false","false","29","0.009420359511679324"
"167","85","false","false","1","0.010477746803806594"
"163","85","false","false","128","0.009900990099009901"
"162","85","false","false","138","0.008266846102085936"
"165","85","false","false","32","0.008939728924348746"
"167","85","false","false","2","0.008651350571950399"
"163","85","false","false","129","0.009900990099009901"
"162","85","false","false","139","0.008266846102085936"
"166","85","false","false","30","0.009420359511679324"
"165","85","false","false","33","0.008939728924348746"
"164","85","false","false","26","0.008362972219552052"
"163","85","false","false","130","0.009900990099009901"
"162","85","false","false","140","0.008266846102085936"
"166","85","false","false","31","0.009420359511679324"
"165","85","false","false","34","0.008939728924348746"
"162","85","false","false","141","0.008266846102085936"
"164","85","false","false","27","0.008362972219552052"
"167","85","false","false","3","0.008651350571950399"
"163","85","false","false","131","0.009900990099009901"
"166","85","false","false","32","0.009420359511679324"
"165","85","false","false","35","0.008939728924348746"
"162","85","false","false","142","0.008266846102085936"
"166","85","false","false","33","0.009420359511679324"
"164","85","false","false","28","0.008362972219552052"
"165","85","false","false","36","0.008939728924348746"
"163","85","false","false","132","0.009900990099009901"
"167","85","false","false","4","0.008651350571950399"
"162","85","false","false","143","0.008266846102085936"
"164","85","false","false","29","0.008362972219552052"
"165","85","false","false","37","0.008939728924348746"
"166","85","false","false","34","0.009420359511679324"
"163","85","false","false","133","0.009900990099009901"
"162","85","false","false","144","0.008266846102085936"
"167","85","false","false","5","0.008651350571950399"
"164","85","false","false","30","0.008362972219552052"
"165","85","false","false","38","0.008939728924348746"
"166","85","false","false","35","0.009420359511679324"
"163","85","false","false","134","0.009900990099009901"
"162","85","false","false","145","0.008266846102085936"
"167","85","false","false","6","0.008651350571950399"
"165","85","false","false","39","0.008939728924348746"
"164","85","false","false","31","0.008362972219552052"
"166","85","false","false","36","0.009420359511679324"
"162","85","false","false","146","0.008266846102085936"
"167","85","false","false","7","0.008651350571950399"
"165","85","false","false","40","0.008939728924348746"
"166","85","false","false","37","0.009420359511679324"
"162","85","false","false","147","0.008266846102085936"
"163","85","false","false","135","0.009900990099009901"
"164","85","false","false","32","0.008362972219552052"
"167","85","false","false","8","0.008651350571950399"
"165","85","false","false","41","0.008939728924348746"
"162","85","false","false","148","0.008266846102085936"
"166","85","false","false","38","0.009420359511679324"
"163","85","false","false","136","0.009900990099009901"
"167","85","false","false","9","0.008651350571950399"
"162","85","false","false","149","0.008266846102085936"
"166","85","false","false","39","0.009420359511679324"
"163","85","false","false","137","0.009900990099009901"
"167","85","false","false","10","0.008651350571950399"
"164","85","false","false","33","0.008362972219552052"
"165","85","false","false","42","0.008939728924348746"
"162","85","false","false","150","0.008266846102085936"
"166","85","false","false","40","0.009420359511679324"
"163","85","false","false","138","0.009900990099009901"
"165","85","false","false","43","0.008939728924348746"
"164","85","false","false","34","0.008362972219552052"
"162","85","false","false","151","0.008266846102085936"
"167","85","false","false","11","0.008651350571950399"
"163","85","false","false","139","0.009900990099009901"
"165","85","false","false","44","0.008939728924348746"
"162","85","false","false","152","0.008266846102085936"
"167","85","false","false","12","0.008651350571950399"
"163","85","false","false","140","0.009900990099009901"
"166","85","false","false","41","0.009420359511679324"
"164","85","false","false","35","0.008362972219552052"
"165","85","false","false","45","0.008939728924348746"
"162","85","false","false","153","0.008266846102085936"
"167","85","false","false","13","0.008651350571950399"
"163","85","false","false","141","0.009900990099009901"
"164","85","false","false","36","0.008362972219552052"
"162","85","false","false","154","0.008266846102085936"
"165","85","false","false","46","0.008939728924348746"
"163","85","false","false","142","0.009900990099009901"
"167","85","false","false","14","0.008651350571950399"
"164","85","false","false","37","0.008362972219552052"
"166","85","false","false","42","0.009420359511679324"
"165","85","false","false","47","0.008939728924348746"
"162","85","false","false","155","0.008266846102085936"
"163","85","false","false","143","0.009900990099009901"
"167","85","false","false","15","0.008651350571950399"
"164","85","false","false","38","0.008362972219552052"
"165","85","false","false","48","0.008939728924348746"
"162","85","false","false","156","0.008266846102085936"
"163","85","false","false","144","0.009900990099009901"
"167","85","false","false","16","0.008651350571950399"
"166","85","false","false","43","0.009420359511679324"
"164","85","false","false","39","0.008362972219552052"
"165","85","false","false","49","0.008939728924348746"
"163","85","false","false","145","0.009900990099009901"
"167","85","false","false","17","0.008651350571950399"
"162","85","false","false","157","0.008266846102085936"
"166","85","false","false","44","0.009420359511679324"
"165","85","false","false","50","0.008939728924348746"
"167","85","false","false","18","0.008651350571950399"
"164","85","false","false","40","0.008362972219552052"
"163","85","false","false","146","0.009900990099009901"
"162","85","false","false","158","0.008266846102085936"
"166","85","false","false","45","0.009420359511679324"
"165","85","false","false","51","0.008939728924348746"
"167","85","false","false","19","0.008651350571950399"
"164","85","false","false","41","0.008362972219552052"
"163","85","false","false","147","0.009900990099009901"
"166","85","false","false","46","0.009420359511679324"
"167","85","false","false","20","0.008651350571950399"
"165","85","false","false","52","0.008939728924348746"
"162","85","false","false","159","0.008266846102085936"
"164","85","false","false","42","0.008362972219552052"
"163","85","false","false","148","0.009900990099009901"
"166","85","false","false","47","0.009420359511679324"
"165","85","false","false","53","0.008939728924348746"
"167","85","false","false","21","0.008651350571950399"
"164","85","false","false","43","0.008362972219552052"
"162","85","false","false","160","0.008266846102085936"
"163","85","false","false","149","0.009900990099009901"
"167","85","false","false","22","0.008651350571950399"
"166","85","false","false","48","0.009420359511679324"
"162","85","false","false","161","0.008266846102085936"
"165","85","false","false","54","0.008939728924348746"
"164","85","false","false","44","0.008362972219552052"
"166","85","false","false","49","0.009420359511679324"
"167","85","false","false","23","0.008651350571950399"
"163","85","false","false","150","0.009900990099009901"
"165","85","false","false","55","0.008939728924348746"
"162","85","false","false","162","0.008266846102085936"
"164","85","false","false","45","0.008362972219552052"
"163","85","false","false","151","0.009900990099009901"
"165","85","false","false","56","0.008939728924348746"
"162","85","false","false","163","0.008266846102085936"
"167","85","false","false","24","0.008651350571950399"
"166","85","false","false","50","0.009420359511679324"
"164","85","false","false","46","0.008362972219552052"
"165","85","false","false","57","0.008939728924348746"
"163","85","false","false","152","0.009900990099009901"
"166","85","false","false","51","0.009420359511679324"
"167","85","false","false","25","0.008651350571950399"
"162","85","false","false","164","0.008266846102085936"
"164","85","false","false","47","0.008362972219552052"
"166","85","false","false","52","0.009420359511679324"
"165","85","false","false","58","0.008939728924348746"
"163","85","false","false","153","0.009900990099009901"
"167","85","false","false","26","0.008651350571950399"
"164","85","false","false","48","0.008362972219552052"
"165","85","false","false","59","0.008939728924348746"
"162","85","false","false","165","0.008266846102085936"
"163","85","false","false","154","0.009900990099009901"
"167","85","false","false","27","0.008651350571950399"
"166","85","false","false","53","0.009420359511679324"
"164","85","false","false","49","0.008362972219552052"
"162","85","false","false","166","0.008266846102085936"
"163","85","false","false","155","0.009900990099009901"
"166","85","false","false","54","0.009420359511679324"
"165","85","false","false","60","0.008939728924348746"
"162","85","false","false","167","0.008266846102085936"
"164","85","false","false","50","0.008362972219552052"
"166","85","false","false","55","0.009420359511679324"
"167","85","false","false","28","0.008651350571950399"
"163","85","false","false","156","0.009900990099009901"
"162","85","false","false","168","0.008266846102085936"
"166","85","false","false","56","0.009420359511679324"
"165","85","false","false","61","0.008939728924348746"
"163","85","false","false","157","0.009900990099009901"
"167","85","false","false","29","0.008651350571950399"
"162","85","false","false","169","0.008266846102085936"
"164","85","false","false","51","0.008362972219552052"
"166","85","false","false","57","0.009420359511679324"
"163","85","false","false","158","0.009900990099009901"
"165","85","false","false","62","0.008939728924348746"
"164","85","false","false","52","0.008362972219552052"
"166","85","false","false","58","0.009420359511679324"
"162","85","false","false","170","0.008266846102085936"
"167","85","false","false","30","0.008651350571950399"
"163","85","false","false","159","0.009900990099009901"
"162","85","false","false","171","0.008266846102085936"
"166","85","false","false","59","0.009420359511679324"
"167","85","false","false","31","0.008651350571950399"
"164","85","false","false","53","0.008362972219552052"
"163","85","false","false","160","0.009900990099009901"
"165","85","false","false","63","0.008939728924348746"
"166","85","false","false","60","0.009420359511679324"
"162","85","false","false","172","0.008266846102085936"
"167","85","false","false","32","0.008651350571950399"
"165","85","false","false","64","0.008939728924348746"
"166","85","false","false","61","0.009420359511679324"
"162","85","false","false","173","0.008266846102085936"
"164","85","false","false","54","0.008362972219552052"
"163","85","false","false","161","0.009900990099009901"
"165","85","false","false","65","0.008939728924348746"
"167","85","false","false","33","0.008651350571950399"
"162","85","false","false","174","0.008266846102085936"
"163","85","false","false","162","0.009900990099009901"
"166","85","false","false","62","0.009420359511679324"
"167","85","false","false","34","0.008651350571950399"
"165","85","false","false","66","0.008939728924348746"
"164","85","false","false","55","0.008362972219552052"
"162","85","false","false","175","0.008266846102085936"
"166","85","false","false","63","0.009420359511679324"
"165","85","false","false","67","0.008939728924348746"
"167","85","false","false","35","0.008651350571950399"
"163","85","false","false","163","0.009900990099009901"
"162","85","false","false","176","0.008266846102085936"
"165","85","false","false","68","0.008939728924348746"
"164","85","false","false","56","0.008362972219552052"
"167","85","false","false","36","0.008651350571950399"
"163","85","false","false","164","0.009900990099009901"
"166","85","false","false","64","0.009420359511679324"
"162","85","false","false","177","0.008266846102085936"
"167","85","false","false","37","0.008651350571950399"
"163","85","false","false","165","0.009900990099009901"
"164","85","false","false","57","0.008362972219552052"
"166","85","false","false","65","0.009420359511679324"
"165","85","false","false","69","0.008939728924348746"
"167","85","false","false","38","0.008651350571950399"
"162","85","false","false","178","0.008266846102085936"
"163","85","false","false","166","0.009900990099009901"
"166","85","false","false","66","0.009420359511679324"
"167","85","false","false","39","0.008651350571950399"
"162","85","false","false","179","0.008266846102085936"
"163","85","false","false","167","0.009900990099009901"
"165","85","false","false","70","0.008939728924348746"
"164","85","false","false","58","0.008362972219552052"
"166","85","false","false","67","0.009420359511679324"
"167","85","false","false","40","0.008651350571950399"
"162","85","false","false","180","0.008266846102085936"
"163","85","false","false","168","0.009900990099009901"
"165","85","false","false","71","0.008939728924348746"
"167","85","false","false","41","0.008651350571950399"
"164","85","false","false","59","0.008362972219552052"
"163","85","false","false","169","0.009900990099009901"
"162","85","false","false","181","0.008266846102085936"
"166","85","false","false","68","0.009420359511679324"
"165","85","false","false","72","0.008939728924348746"
"163","85","false","false","170","0.009900990099009901"
"167","85","false","false","42","0.008651350571950399"
"162","85","false","false","182","0.008266846102085936"
"164","85","false","false","60","0.008362972219552052"
"166","85","false","false","69","0.009420359511679324"
"165","85","false","false","73","0.008939728924348746"
"163","85","false","false","171","0.009900990099009901"
"162","85","false","false","183","0.008266846102085936"
"164","85","false","false","61","0.008362972219552052"
"167","85","false","false","43","0.008651350571950399"
"165","85","false","false","74","0.008939728924348746"
"163","85","false","false","172","0.009900990099009901"
"162","85","false","false","184","0.008266846102085936"
"164","85","false","false","62","0.008362972219552052"
"166","85","false","false","70","0.009420359511679324"
"167","85","false","false","44","0.008651350571950399"
"165","85","false","false","75","0.008939728924348746"
"162","85","false","false","185","0.008266846102085936"
"163","85","false","false","173","0.009900990099009901"
"167","85","false","false","45","0.008651350571950399"
"164","85","false","false","63","0.008362972219552052"
"166","85","false","false","71","0.009420359511679324"
"165","85","false","false","76","0.008939728924348746"
"163","85","false","false","174","0.009900990099009901"
"162","85","false","false","186","0.008266846102085936"
"167","85","false","false","46","0.008651350571950399"
"164","85","false","false","64","0.008362972219552052"
"163","85","false","false","175","0.009900990099009901"
"166","85","false","false","72","0.009420359511679324"
"162","85","false","false","187","0.008266846102085936"
"165","85","false","false","77","0.008939728924348746"
"167","85","false","false","47","0.008651350571950399"
"164","85","false","false","65","0.008362972219552052"
"166","85","false","false","73","0.009420359511679324"
"162","85","false","false","188","0.008266846102085936"
"167","85","false","false","48","0.008651350571950399"
"163","85","false","false","176","0.009900990099009901"
"165","85","false","false","78","0.008939728924348746"
"162","85","false","false","189","0.008266846102085936"
"166","85","false","false","74","0.009420359511679324"
"164","85","false","false","66","0.008362972219552052"
"163","85","false","false","177","0.009900990099009901"
"167","85","false","false","49","0.008651350571950399"
"165","85","false","false","79","0.008939728924348746"
"166","85","false","false","75","0.009420359511679324"
"162","85","false","false","190","0.008266846102085936"
"164","85","false","false","67","0.008362972219552052"
"165","85","false","false","80","0.008939728924348746"
"163","85","false","false","178","0.009900990099009901"
"166","85","false","false","76","0.009420359511679324"
"162","85","false","false","191","0.008266846102085936"
"167","85","false","false","50","0.008651350571950399"
"165","85","false","false","81","0.008939728924348746"
"163","85","false","false","179","0.009900990099009901"
"164","85","false","false","68","0.008362972219552052"
"162","85","false","false","192","0.008266846102085936"
"165","85","false","false","82","0.008939728924348746"
"163","85","false","false","180","0.009900990099009901"
"167","85","false","false","51","0.008651350571950399"
"162","85","false","false","193","0.008266846102085936"
"166","85","false","false","77","0.009420359511679324"
"165","85","false","false","83","0.008939728924348746"
"164","85","false","false","69","0.008362972219552052"
"167","85","false","false","52","0.008651350571950399"
"162","85","false","false","194","0.008266846102085936"
"166","85","false","false","78","0.009420359511679324"
"163","85","false","false","181","0.009900990099009901"
"165","85","false","false","84","0.008939728924348746"
"164","85","false","false","70","0.008362972219552052"
"166","85","false","false","79","0.009420359511679324"
"163","85","false","false","182","0.009900990099009901"
"167","85","false","false","53","0.008651350571950399"
"165","85","false","false","85","0.008939728924348746"
"166","85","false","false","80","0.009420359511679324"
"164","85","false","false","71","0.008362972219552052"
"162","85","false","false","195","0.008266846102085936"
"163","85","false","false","183","0.009900990099009901"
"165","85","false","false","86","0.008939728924348746"
"167","85","false","false","54","0.008651350571950399"
"166","85","false","false","81","0.009420359511679324"
"163","85","false","false","184","0.009900990099009901"
"162","85","false","false","196","0.008266846102085936"
"167","85","false","false","55","0.008651350571950399"
"166","85","false","false","82","0.009420359511679324"
"163","85","false","false","185","0.009900990099009901"
"164","85","false","false","72","0.008362972219552052"
"162","85","false","false","197","0.008266846102085936"
"165","85","false","false","87","0.008939728924348746"
"167","85","false","false","56","0.008651350571950399"
"166","85","false","false","83","0.009420359511679324"
"163","85","false","false","186","0.009900990099009901"
"164","85","false","false","73","0.008362972219552052"
"162","85","false","false","198","0.008266846102085936"
"166","85","false","false","84","0.009420359511679324"
"167","85","false","false","57","0.008651350571950399"
"165","85","false","false","88","0.008939728924348746"
"163","85","false","false","187","0.009900990099009901"
"162","85","false","false","199","0.008266846102085936"
"166","85","false","false","85","0.009420359511679324"
"164","85","false","false","74","0.008362972219552052"
"165","85","false","false","89","0.008939728924348746"
"167","85","false","false","58","0.008651350571950399"
"163","85","false","false","188","0.009900990099009901"
"162","85","false","false","200","0.008266846102085936"
"166","85","false","false","86","0.009420359511679324"
"164","85","false","false","75","0.008362972219552052"
"167","85","false","false","59","0.008651350571950399"
"163","85","false","false","189","0.009900990099009901"
"165","85","false","false","90","0.008939728924348746"
"166","85","false","false","87","0.009420359511679324"
"168","85","false","false","0","0.839373257714121"
"164","85","false","false","76","0.008362972219552052"
"166","85","false","false","88","0.009420359511679324"
"163","85","false","false","190","0.009900990099009901"
"167","85","false","false","60","0.008651350571950399"
"165","85","false","false","91","0.008939728924348746"
"168","85","false","false","1","0.011919638565798328"
"166","85","false","false","89","0.009420359511679324"
"167","85","false","false","61","0.008651350571950399"
"164","85","false","false","77","0.008362972219552052"
"163","85","false","false","191","0.009900990099009901"
"165","85","false","false","92","0.008939728924348746"
"168","85","false","false","2","0.008651350571950399"
"166","85","false","false","90","0.009420359511679324"
"163","85","false","false","192","0.009900990099009901"
"167","85","false","false","62","0.008651350571950399"
"168","85","false","false","3","0.008459098337018169"
"166","85","false","false","91","0.009420359511679324"
"163","85","false","false","193","0.009900990099009901"
"165","85","false","false","93","0.008939728924348746"
"167","85","false","false","63","0.008651350571950399"
"164","85","false","false","78","0.008362972219552052"
"168","85","false","false","4","0.008459098337018169"
"163","85","false","false","194","0.009900990099009901"
"165","85","false","false","94","0.008939728924348746"
"167","85","false","false","64","0.008651350571950399"
"168","85","false","false","5","0.008459098337018169"
"163","85","false","false","195","0.009900990099009901"
"166","85","false","false","92","0.009420359511679324"
"165","85","false","false","95","0.008939728924348746"
"167","85","false","false","65","0.008651350571950399"
"168","85","false","false","6","0.008459098337018169"
"163","85","false","false","196","0.009900990099009901"
"164","85","false","false","79","0.008362972219552052"
"165","85","false","false","96","0.008939728924348746"
"167","85","false","false","66","0.008651350571950399"
"168","85","false","false","7","0.008459098337018169"
"163","85","false","false","197","0.009900990099009901"
"166","85","false","false","93","0.009420359511679324"
"165","85","false","false","97","0.008939728924348746"
"167","85","false","false","67","0.008651350571950399"
"163","85","false","false","198","0.009900990099009901"
"166","85","false","false","94","0.009420359511679324"
"165","85","false","false","98","0.008939728924348746"
"164","85","false","false","80","0.008362972219552052"
"167","85","false","false","68","0.008651350571950399"
"168","85","false","false","8","0.008459098337018169"
"163","85","false","false","199","0.009900990099009901"
"166","85","false","false","95","0.009420359511679324"
"165","85","false","false","99","0.008939728924348746"
"167","85","false","false","69","0.008651350571950399"
"163","85","false","false","200","0.009900990099009901"
"166","85","false","false","96","0.009420359511679324"
"165","85","false","false","100","0.008939728924348746"
"164","85","false","false","81","0.008362972219552052"
"168","85","false","false","9","0.008459098337018169"
"167","85","false","false","70","0.008651350571950399"
"166","85","false","false","97","0.009420359511679324"
"169","85","false","false","0","0.8394693838315871"
"165","85","false","false","101","0.008939728924348746"
"168","85","false","false","10","0.008459098337018169"
"164","85","false","false","82","0.008362972219552052"
"166","85","false","false","98","0.009420359511679324"
"165","85","false","false","102","0.008939728924348746"
"168","85","false","false","11","0.008459098337018169"
"169","85","false","false","1","0.010573872921272709"
"167","85","false","false","71","0.008651350571950399"
"166","85","false","false","99","0.009420359511679324"
"165","85","false","false","103","0.008939728924348746"
"168","85","false","false","12","0.008459098337018169"
"167","85","false","false","72","0.008651350571950399"
"169","85","false","false","2","0.008939728924348746"
"164","85","false","false","83","0.008362972219552052"
"166","85","false","false","100","0.009420359511679324"
"165","85","false","false","104","0.008939728924348746"
"167","85","false","false","73","0.008651350571950399"
"169","85","false","false","3","0.008939728924348746"
"168","85","false","false","13","0.008459098337018169"
"166","85","false","false","101","0.009420359511679324"
"165","85","false","false","105","0.008939728924348746"
"167","85","false","false","74","0.008651350571950399"
"168","85","false","false","14","0.008459098337018169"
"166","85","false","false","102","0.009420359511679324"
"164","85","false","false","84","0.008362972219552052"
"165","85","false","false","106","0.008939728924348746"
"167","85","false","false","75","0.008651350571950399"
"168","85","false","false","15","0.008459098337018169"
"166","85","false","false","103","0.009420359511679324"
"169","85","false","false","4","0.008939728924348746"
"164","85","false","false","85","0.008362972219552052"
"165","85","false","false","107","0.008939728924348746"
"166","85","false","false","104","0.009420359511679324"
"167","85","false","false","76","0.008651350571950399"
"169","85","false","false","5","0.008939728924348746"
"168","85","false","false","16","0.008459098337018169"
"164","85","false","false","86","0.008362972219552052"
"166","85","false","false","105","0.009420359511679324"
"169","85","false","false","6","0.008939728924348746"
"165","85","false","false","108","0.008939728924348746"
"167","85","false","false","77","0.008651350571950399"
"168","85","false","false","17","0.008459098337018169"
"169","85","false","false","7","0.008939728924348746"
"166","85","false","false","106","0.009420359511679324"
"164","85","false","false","87","0.008362972219552052"
"165","85","false","false","109","0.008939728924348746"
"168","85","false","false","18","0.008459098337018169"
"167","85","false","false","78","0.008651350571950399"
"169","85","false","false","8","0.008939728924348746"
"165","85","false","false","110","0.008939728924348746"
"164","85","false","false","88","0.008362972219552052"
"166","85","false","false","107","0.009420359511679324"
"167","85","false","false","79","0.008651350571950399"
"169","85","false","false","9","0.008939728924348746"
"165","85","false","false","111","0.008939728924348746"
"164","85","false","false","89","0.008362972219552052"
"166","85","false","false","108","0.009420359511679324"
"168","85","false","false","19","0.008459098337018169"
"169","85","false","false","10","0.008939728924348746"
"165","85","false","false","112","0.008939728924348746"
"167","85","false","false","80","0.008651350571950399"
"166","85","false","false","109","0.009420359511679324"
"168","85","false","false","20","0.008459098337018169"
"169","85","false","false","11","0.008939728924348746"
"164","85","false","false","90","0.008362972219552052"
"167","85","false","false","81","0.008651350571950399"
"166","85","false","false","110","0.009420359511679324"
"168","85","false","false","21","0.008459098337018169"
"165","85","false","false","113","0.008939728924348746"
"169","85","false","false","12","0.008939728924348746"
"167","85","false","false","82","0.008651350571950399"
"166","85","false","false","111","0.009420359511679324"
"164","85","false","false","91","0.008362972219552052"
"165","85","false","false","114","0.008939728924348746"
"169","85","false","false","13","0.008939728924348746"
"167","85","false","false","83","0.008651350571950399"
"168","85","false","false","22","0.008459098337018169"
"166","85","false","false","112","0.009420359511679324"
"164","85","false","false","92","0.008362972219552052"
"167","85","false","false","84","0.008651350571950399"
"168","85","false","false","23","0.008459098337018169"
"165","85","false","false","115","0.008939728924348746"
"169","85","false","false","14","0.008939728924348746"
"166","85","false","false","113","0.009420359511679324"
"167","85","false","false","85","0.008651350571950399"
"164","85","false","false","93","0.008362972219552052"
"168","85","false","false","24","0.008459098337018169"
"166","85","false","false","114","0.009420359511679324"
"169","85","false","false","15","0.008939728924348746"
"165","85","false","false","116","0.008939728924348746"
"167","85","false","false","86","0.008651350571950399"
"166","85","false","false","115","0.009420359511679324"
"168","85","false","false","25","0.008459098337018169"
"169","85","false","false","16","0.008939728924348746"
"167","85","false","false","87","0.008651350571950399"
"164","85","false","false","94","0.008362972219552052"
"166","85","false","false","116","0.009420359511679324"
"168","85","false","false","26","0.008459098337018169"
"167","85","false","false","88","0.008651350571950399"
"169","85","false","false","17","0.008939728924348746"
"165","85","false","false","117","0.008939728924348746"
"166","85","false","false","117","0.009420359511679324"
"168","85","false","false","27","0.008459098337018169"
"167","85","false","false","89","0.008651350571950399"
"169","85","false","false","18","0.008939728924348746"
"166","85","false","false","118","0.009420359511679324"
"164","85","false","false","95","0.008362972219552052"
"165","85","false","false","118","0.008939728924348746"
"168","85","false","false","28","0.008459098337018169"
"169","85","false","false","19","0.008939728924348746"
"167","85","false","false","90","0.008651350571950399"
"166","85","false","false","119","0.009420359511679324"
"165","85","false","false","119","0.008939728924348746"
"169","85","false","false","20","0.008939728924348746"
"164","85","false","false","96","0.008362972219552052"
"167","85","false","false","91","0.008651350571950399"
"166","85","false","false","120","0.009420359511679324"
"168","85","false","false","29","0.008459098337018169"
"165","85","false","false","120","0.008939728924348746"
"169","85","false","false","21","0.008939728924348746"
"168","85","false","false","30","0.008459098337018169"
"166","85","false","false","121","0.009420359511679324"
"165","85","false","false","121","0.008939728924348746"
"169","85","false","false","22","0.008939728924348746"
"164","85","false","false","97","0.008362972219552052"
"168","85","false","false","31","0.008459098337018169"
"167","85","false","false","92","0.008651350571950399"
"166","85","false","false","122","0.009420359511679324"
"165","85","false","false","122","0.008939728924348746"
"169","85","false","false","23","0.008939728924348746"
"168","85","false","false","32","0.008459098337018169"
"166","85","false","false","123","0.009420359511679324"
"165","85","false","false","123","0.008939728924348746"
"169","85","false","false","24","0.008939728924348746"
"167","85","false","false","93","0.008651350571950399"
"164","85","false","false","98","0.008362972219552052"
"168","85","false","false","33","0.008459098337018169"
"166","85","false","false","124","0.009420359511679324"
"165","85","false","false","124","0.008939728924348746"
"169","85","false","false","25","0.008939728924348746"
"168","85","false","false","34","0.008459098337018169"
"166","85","false","false","125","0.009420359511679324"
"165","85","false","false","125","0.008939728924348746"
"167","85","false","false","94","0.008651350571950399"
"164","85","false","false","99","0.008362972219552052"
"166","85","false","false","126","0.009420359511679324"
"168","85","false","false","35","0.008459098337018169"
"165","85","false","false","126","0.008939728924348746"
"164","85","false","false","100","0.008362972219552052"
"169","85","false","false","26","0.008939728924348746"
"166","85","false","false","127","0.009420359511679324"
"168","85","false","false","36","0.008459098337018169"
"165","85","false","false","127","0.008939728924348746"
"167","85","false","false","95","0.008651350571950399"
"169","85","false","false","27","0.008939728924348746"
"164","85","false","false","101","0.008362972219552052"
"168","85","false","false","37","0.008459098337018169"
"165","85","false","false","128","0.008939728924348746"
"167","85","false","false","96","0.008651350571950399"
"166","85","false","false","128","0.009420359511679324"
"169","85","false","false","28","0.008939728924348746"
"168","85","false","false","38","0.008459098337018169"
"164","85","false","false","102","0.008362972219552052"
